,kcat,MW,kcat_MW
EAR100x_num2,15.538513333333333,38068.3988,1469.4247660345513
3OAS120_num2,0.17085714285714285,114852.15709999998,5.355456352031496
3OAR120_num2,117.26209523809524,25540.798499999997,16528.204584408075
3OAR120_num3,117.26209523809524,27973.8008,15090.675231273644
R04966_num2,15.538513333333333,38068.3988,1469.4247660345513
R04968_num2,0.17085714285714285,114852.15709999998,5.355456352031496
R04969_num2,15.538513333333333,38068.3988,1469.4247660345513
r0775_num2,0.0011,34564.04180000004,0.1145699343529898
r0777_num2,0.0011,34564.04180000004,0.1145699343529898
4HGLSD_num2,5.998181818181818,56423.227700000105,382.7050565108757
R05052_num2,23.25,86174.97420000014,971.2796641603156
R05133_num2,25.360565217391304,54840.79060000001,1664.7833443635418
R05134_num2,25.360565217391304,54840.79060000001,1664.7833443635418
FLVR_1_num2,89.94032258064516,25627.792800000003,12634.141528189759
FLVR_1_num3,89.94032258064516,55734.37440000003,5809.433850760553
FLVR_1_num4,89.94032258064516,23359.356699999997,13861.04786397318
FLVR_1_num5,89.94032258064516,47117.33480000002,6871.890412832146
FLVR_1_num6,89.94032258064516,22340.078999999998,14493.46536734819
BLACT_num2,1676.5572222222222,30643.515599999995,196961.93083015582
BLACT_num3,1676.5572222222222,49422.00410000008,122123.86182858155
CPPPGO2_num2,225.02,57525.9272,14081.859075189317
APSR_num2,0.24975,27670.33330000004,32.49328406174271
R07262_num2,47.676818181818184,30702.87980000003,5590.242562671443
R07460_num2,0.87,43785.469700000074,71.53057901306457
R07460_num3,0.87,41487.05910000006,75.49342054954181
PUNP8_num2,7950.0,87378.8481,327539.2228476859
r0390_num2,25106.7,66080.53150000017,1367787.4246516882
ZNabc_num2,300.0,68564.81670000036,15751.518810667138
CHLabc_num2,5551.5697663673345,124901.86730000004,160010.82762773393
CHOLSabc_num2,5551.5697663673345,124901.86730000004,160010.82762773393
URAt2_num2,5551.5697663673345,53981.78070000005,370229.56448938313
URAt2_num3,5551.5697663673345,46190.81560000007,432675.8663885202
URAt2_num4,5551.5697663673345,45419.375900000094,440024.7859619393
CYTDt2_num2,5551.5697663673345,43718.81880000005,457140.693813127
CYTDt2_num3,5551.5697663673345,42495.13000000005,470304.50686754886
URIt2_num2,5551.5697663673345,43718.81880000005,457140.693813127
URIt2_num3,5551.5697663673345,42495.13000000005,470304.50686754886
THMDt2_num2,5551.5697663673345,43718.81880000005,457140.693813127
THMDt2_num3,5551.5697663673345,42495.13000000005,470304.50686754886
GUAt2r_num2,5551.5697663673345,53981.78070000005,370229.56448938313
GSNt2_num2,5551.5697663673345,53981.78070000005,370229.56448938313
DCYTt2_num2,5551.5697663673345,43718.81880000005,457140.693813127
DCYTt2_num3,5551.5697663673345,42283.66090000001,472656.59438022785
Ktex_num2,5551.5697663673345,32205.86300000004,620559.404320958
MALt5_num2,5551.5697663673345,50211.3981,398030.16675853933
CITt2r_num2,5551.5697663673345,48338.82270000008,413449.27415707154
PROt4_num2,5551.5697663673345,51143.599100000094,390775.2193944123
rxn05223_num2,5551.5697663673345,21537.610200000003,927941.9106081882
LEUt2r_num2,5551.5697663673345,46608.28649999997,428800.38421756646
ILEt2r_num2,5551.5697663673345,46608.28649999997,428800.38421756646
rxn05247_num2,6.826666666666666,62690.7386000001,392.01962760094136
rxn05247_num3,6.826666666666666,61427.94830000016,400.07847698211236
rxn05248_num2,6.826666666666666,62690.7386000001,392.01962760094136
rxn05248_num3,6.826666666666666,61427.94830000016,400.07847698211236
rxn05249_num2,6.826666666666666,62690.7386000001,392.01962760094136
rxn05249_num3,6.826666666666666,61427.94830000016,400.07847698211236
rxn05250_num2,6.826666666666666,62690.7386000001,392.01962760094136
rxn05250_num3,6.826666666666666,61427.94830000016,400.07847698211236
rxn05251_num2,6.826666666666666,62690.7386000001,392.01962760094136
rxn05251_num3,6.826666666666666,61427.94830000016,400.07847698211236
rxn05252_num2,6.826666666666666,62690.7386000001,392.01962760094136
rxn05252_num3,6.826666666666666,61427.94830000016,400.07847698211236
GLUt2r_num2,5551.5697663673345,44614.36240000009,447964.5137531398
GLUt4_num2,5551.5697663673345,137757.76980000018,145078.2136494952
ARGt2r_num2,5551.5697663673345,51729.98430000002,386345.5871747171
ARGt2r_num3,5551.5697663673345,51633.78640000002,387065.3801000811
INSt2_num2,5551.5697663673345,53981.78070000005,370229.56448938313
DADNt2_num2,5551.5697663673345,53981.78070000005,370229.56448938313
ADNt2_num2,5551.5697663673345,53981.78070000005,370229.56448938313
rxn05359_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05360_num2,117.26209523809524,25540.798499999997,16528.204584408075
rxn05360_num3,117.26209523809524,27973.8008,15090.675231273644
rxn05363_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05364_num2,117.26209523809524,25540.798499999997,16528.204584408075
rxn05364_num3,117.26209523809524,27973.8008,15090.675231273644
rxn05367_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05368_num2,117.26209523809524,25540.798499999997,16528.204584408075
rxn05368_num3,117.26209523809524,27973.8008,15090.675231273644
rxn05371_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05372_num2,117.26209523809524,25540.798499999997,16528.204584408075
rxn05372_num3,117.26209523809524,27973.8008,15090.675231273644
rxn05375_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05376_num2,117.26209523809524,25540.798499999997,16528.204584408075
rxn05376_num3,117.26209523809524,27973.8008,15090.675231273644
rxn05379_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05380_num2,117.26209523809524,25540.798499999997,16528.204584408075
rxn05380_num3,117.26209523809524,27973.8008,15090.675231273644
rxn05384_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05385_num2,117.26209523809524,25540.798499999997,16528.204584408075
rxn05385_num3,117.26209523809524,27973.8008,15090.675231273644
rxn05388_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05389_num2,117.26209523809524,25540.798499999997,16528.204584408075
rxn05389_num3,117.26209523809524,27973.8008,15090.675231273644
rxn05392_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05393_num2,117.26209523809524,25540.798499999997,16528.204584408075
rxn05393_num3,117.26209523809524,27973.8008,15090.675231273644
rxn05396_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05397_num2,117.26209523809524,25540.798499999997,16528.204584408075
rxn05397_num3,117.26209523809524,27973.8008,15090.675231273644
rxn05400_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05401_num2,117.26209523809524,25540.798499999997,16528.204584408075
rxn05401_num3,117.26209523809524,27973.8008,15090.675231273644
rxn05404_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05405_num2,117.26209523809524,25540.798499999997,16528.204584408075
rxn05405_num3,117.26209523809524,27973.8008,15090.675231273644
rxn05409_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05410_num2,117.26209523809524,25540.798499999997,16528.204584408075
rxn05410_num3,117.26209523809524,27973.8008,15090.675231273644
rxn05413_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05414_num2,117.26209523809524,25540.798499999997,16528.204584408075
rxn05414_num3,117.26209523809524,27973.8008,15090.675231273644
rxn05417_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05418_num2,117.26209523809524,25540.798499999997,16528.204584408075
rxn05418_num3,117.26209523809524,27973.8008,15090.675231273644
rxn05421_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05422_num2,117.26209523809524,25540.798499999997,16528.204584408075
rxn05422_num3,117.26209523809524,27973.8008,15090.675231273644
rxn05425_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05426_num2,117.26209523809524,25540.798499999997,16528.204584408075
rxn05426_num3,117.26209523809524,27973.8008,15090.675231273644
rxn05429_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05430_num2,117.26209523809524,25540.798499999997,16528.204584408075
rxn05430_num3,117.26209523809524,27973.8008,15090.675231273644
rxn05433_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05434_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05435_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05436_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05437_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05438_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05439_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05440_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05441_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05442_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05443_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05444_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05445_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05446_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05447_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05448_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05449_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05450_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05460_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05461_num2,117.26209523809524,25540.798499999997,16528.204584408075
rxn05461_num3,117.26209523809524,27973.8008,15090.675231273644
rxn05464_num2,15.538513333333333,38068.3988,1469.4247660345513
GLYCLTt2r_num2,5551.5697663673345,57603.24300000013,346953.57618879824
AKGt2r_num2,5551.5697663673345,51431.43720000008,388588.2302142312
AKGt2r_num3,5551.5697663673345,47802.45200000001,418088.41017030674
DALAt2r_num2,5551.5697663673345,50640.19370000004,394659.8482091191
DALAt2r_num3,5551.5697663673345,51017.05030000005,391744.5450373752
aso4t_num2,5551.5697663673345,49544.91530000002,403384.5055119591
aso4t_num3,5551.5697663673345,47321.16790000003,422340.61511661025
ASO3t_num2,5551.5697663673345,49544.91530000002,403384.5055119591
ASO3t_num3,5551.5697663673345,47321.16790000003,422340.61511661025
CD2abc_num2,300.0,75404.40360000035,14322.770931643507
CRO4t3pp_num2,5551.5697663673345,19223.0389,1039671.7846168644
CSNt2_num2,5551.5697663673345,53981.78070000005,370229.56448938313
FORt2_num2,5551.5697663673345,28460.28750000002,702229.4191132957
GLCNt2r_num2,5551.5697663673345,46654.60000000003,428374.71886850154
GLCt2_num2,5551.5697663673345,30891.916100000017,646954.0799679433
GLYt2r_num2,5551.5697663673345,51017.05030000005,391744.5450373752
INSTt2_num2,5551.5697663673345,51632.431800000035,387075.5349338861
INSTt2_num3,5551.5697663673345,50139.63030000005,398599.8907319902
Kt2r_num2,5551.5697663673345,146635.5022000002,136294.7639492067
L_LACt2r_num2,5551.5697663673345,59761.005900000135,334426.28446323326
MAL_Dt2_num2,5551.5697663673345,51431.43720000008,388588.2302142312
MALt2r_num2,5551.5697663673345,51431.43720000008,388588.2302142312
MGt5_num2,5551.5697663673345,150828.6892000001,132505.63447131246
MGt5_num3,5551.5697663673345,37845.287100000045,528088.2426948845
NO2t2r_num2,5551.5697663673345,42711.49550000002,467922.0646563967
NO3t2_num2,5551.5697663673345,42925.442200000056,465589.87245383294
URATEtm_num2,5551.5697663673345,44860.98080000004,445501.87718861434
DSERt2_num2,5551.5697663673345,51017.05030000005,391744.5450373752
SO4t2_num2,5551.5697663673345,51173.201700000114,390549.1643084423
SO4t2_num3,5551.5697663673345,57429.713600000105,348001.9297697206
VALt2r_num2,5551.5697663673345,46608.28649999997,428800.38421756646
XTSNt2_num2,5551.5697663673345,53981.78070000005,370229.56448938313
ACOAD7_num2,9.710525,65334.76180000017,535.0580462359612
ACOAD7_num3,9.710525,42139.20350000006,829.5811761131164
GLXO1_num2,1.374,52820.45330000008,93.64554241718317
GLXO1_num3,1.374,49570.7384000001,99.78467458132498
GLXO1_num4,1.374,53320.42750000009,92.76744827299052
GLXO1_num5,1.374,50678.113300000005,97.60426499539791
ALDD31_num2,1.374,52820.45330000008,93.64554241718317
ALDD31_num3,1.374,49570.7384000001,99.78467458132498
ALDD31_num4,1.374,53320.42750000009,92.76744827299052
ALDD31_num5,1.374,50678.113300000005,97.60426499539791
MLTG1_num2,25106.7,65815.26290000015,1373300.2956674325
NADH4_num2,13.935905714285713,44932.12120000003,1116.5566911056167
NADH4_num3,13.935905714285713,39603.665800000024,1266.783252459133
ASR_num2,0.20714285714285716,14842.080799999976,50.24324390649369
ASR_num3,0.20714285714285716,15595.329199999987,47.81651455708203
ASR_num4,0.20714285714285716,13908.749999999989,53.61475946539311
GPDDA4_num2,2.0446,27476.19950000002,267.88857753052764
GPDDA4_num3,2.0446,27118.69140000002,271.4201762700096
FACOAL181_num2,6.826666666666666,62690.7386000001,392.01962760094136
FACOAL181_num3,6.826666666666666,61427.94830000016,400.07847698211236
FACOAL180_num2,6.826666666666666,62690.7386000001,392.01962760094136
FACOAL180_num3,6.826666666666666,61427.94830000016,400.07847698211236
FACOAL161_num2,6.826666666666666,62690.7386000001,392.01962760094136
FACOAL161_num3,6.826666666666666,61427.94830000016,400.07847698211236
THMt2_num2,5551.5697663673345,46190.81560000007,432675.8663885202
THMt2_num3,5551.5697663673345,45419.375900000094,440024.7859619393
BG_MADG_num2,3.1,55139.280099999996,202.3965488805865
BG_MBDG_num2,3.1,55139.280099999996,202.3965488805865
LAAF_num2,122.29166666666667,338844.59520000056,1299.2681784997799
ACOAD2_num2,9.710525,65334.76180000017,535.0580462359612
ACOAD2_num3,9.710525,42139.20350000006,829.5811761131164
ACOAD3_num2,9.710525,65334.76180000017,535.0580462359612
ACOAD3_num3,9.710525,42139.20350000006,829.5811761131164
ACOAD4_1_num2,9.710525,65334.76180000017,535.0580462359612
ACOAD4_1_num3,9.710525,42139.20350000006,829.5811761131164
ACOAD5_num2,9.710525,65334.76180000017,535.0580462359612
ACOAD5_num3,9.710525,42139.20350000006,829.5811761131164
ACOAD6_num2,9.710525,65334.76180000017,535.0580462359612
ACOAD6_num3,9.710525,42139.20350000006,829.5811761131164
rxn10197_num2,5551.5697663673345,53147.65089999999,376040.160204379
rxn10199_num2,153.16784285714286,43857.38770000001,12572.664793843027
HG2abc_num2,300.0,68564.81670000036,15751.518810667138
rxn10344_num2,300.0,68564.81670000036,15751.518810667138
rxn10474_num2,5551.5697663673345,150828.6892000001,132505.63447131246
T00006_num2,5551.5697663673345,40111.98860000005,498246.33124577574
GTPCI_num2,0.0011,34564.04180000004,0.1145699343529898
HCO3E_reverse_num2,2907913.6363636362,21713.949800000028,482108929.39013225
ACACT1x_reverse_num2,80.0,41178.813200000004,6993.887818019971
ACACT1x_reverse_num3,80.0,41122.76369999998,7003.420346478321
GLUDxi_reverse_num2,203.18571428571428,279316.8510000003,2618.777094220394
r0074_reverse_num2,5.998181818181818,56423.227700000105,382.7050565108757
GLUR_reverse_num2,27.95,29876.11550000003,3367.907718792957
UDPGD_reverse_num2,8.88748,46832.32560000007,683.1804227121268
UDPGD_reverse_num3,8.88748,47782.94490000005,669.5888683076954
GALUi_reverse_num2,104.56153846153846,30182.428199999988,12471.545893101424
GALUi_reverse_num4,104.56153846153846,33069.6155,11382.700789537104
ASPTA_reverse_num2,23.25,89404.69800000012,936.1924135127651
ASPTA_reverse_num3,23.25,43887.7193000001,1907.1394306880698
ALAR_reverse_num2,1190.0,43647.36910000003,98150.24566967535
GTHRDH_syn_reverse_num2,999.0,39646.78220000004,90711.01866118146
GTHRDH_syn_reverse_num3,999.0,45508.774900000004,79026.5175870511
NFORGLUAH_reverse_num2,0.12000000000000001,17775.194199999987,24.303531941158784
R00526_reverse_num2,0.12000000000000001,17775.194199999987,24.303531941158784
FMETDF_reverse_num2,0.12000000000000001,20655.354900000006,20.91467331795882
UAGCVT_reverse_num2,0.77,45999.80250000005,60.26112829506164
ACODA_reverse_num2,340.0678965822785,47152.83110000004,25963.3281636869
ACODA_reverse_num3,340.0678965822785,43219.374500000034,28326.28750090313
PHETA1_reverse_num2,268.1982023812143,43887.7193000001,21999.62868820958
P5CD_reverse_num2,5.998181818181818,56319.34310000006,383.4109802579449
ALDD2x_reverse_num2,1.374,50678.113300000005,97.60426499539791
ALDD2x_reverse_num3,1.374,53881.68430000004,91.80113918599231
ALDD2x_reverse_num4,1.374,52820.45330000008,93.64554241718317
ALDD2x_reverse_num5,1.374,49570.7384000001,99.78467458132498
TYRTA_reverse_num2,268.1982023812143,43887.7193000001,21999.62868820958
ALCD2x_reverse_num2,451.5241379310345,41207.79490000003,39446.10238175406
ALCD2x_reverse_num3,451.5241379310345,69512.09040000002,23384.232688127067
ALCD2x_reverse_num4,451.5241379310345,37805.68430000005,42995.833209973716
CLB6PH_reverse_num2,25.360565217391304,54840.79060000001,1664.7833443635418
MACCOAT_reverse_num2,80.0,38398.33310000002,7500.325580539325
MACCOAT_reverse_num3,80.0,41178.813200000004,6993.887818019971
TPI_reverse_num2,11085.09090909091,33523.802400000044,1190387.856263203
GPDDA1pp_reverse_num2,2.0446,32958.734599999996,223.3265351152165
GPDDA1pp_reverse_num3,2.0446,27118.69140000002,271.4201762700096
ALCD19_reverse_num2,451.5241379310345,41207.79490000003,39446.10238175406
ALCD19_reverse_num3,451.5241379310345,69512.09040000002,23384.232688127067
ALCD19_reverse_num4,451.5241379310345,37805.68430000005,42995.833209973716
ACACT2r_reverse_num2,80.0,38398.33310000002,7500.325580539325
ACACT2r_reverse_num3,80.0,41178.813200000004,6993.887818019971
INS2D_reverse_num2,58.0,37483.067200000034,5570.515317914
INS2D_reverse_num3,58.0,37787.47640000006,5525.640235662831
VALTA_reverse_num2,18.805,40291.58400000003,1680.2019995044113
GCALDDm_reverse_num2,1.374,49570.7384000001,99.78467458132498
GCALDDm_reverse_num3,1.374,53881.68430000004,91.80113918599231
GCALDDm_reverse_num4,1.374,53320.42750000009,92.76744827299052
GCALDDm_reverse_num5,1.374,50678.113300000005,97.60426499539791
GPDDA2_reverse_num2,2.0446,32958.734599999996,223.3265351152165
GPDDA2_reverse_num3,2.0446,27118.69140000002,271.4201762700096
R01520_reverse_num2,521000.0,112359.4488,16692855.118385024
PUNP1_reverse_num2,7950.0,50755.04480000002,563884.8337692728
ACOATA_reverse_num2,0.17085714285714285,114852.15709999998,5.355456352031496
LCGH_reverse_num2,81.0,222294.07140000112,1311.775874918806
ICHORS_reverse_num2,10.242083333333333,43435.55860000009,848.8782276187861
r0393_reverse_num2,1.374,50678.113300000005,97.60426499539791
r0393_reverse_num3,1.374,53881.68430000004,91.80113918599231
r0393_reverse_num4,1.374,52820.45330000008,93.64554241718317
r0393_reverse_num5,1.374,49570.7384000001,99.78467458132498
MAN6PI_reverse_num2,15566.5,35427.59650000003,1581800.7862881683
MAN6PI_reverse_num3,15566.5,35491.839600000036,1578937.5989403476
NTPTP1_reverse_num2,4000.0,37535.37110000004,383638.14125178545
PUNP5_reverse_num2,7950.0,50755.04480000002,563884.8337692728
PUNP4_reverse_num2,7950.0,50755.04480000002,563884.8337692728
PUNP3_reverse_num2,7950.0,50755.04480000002,563884.8337692728
G1SAT_reverse_num2,0.51,92366.2684,19.877386320827053
PNP_reverse_num2,7950.0,50755.04480000002,563884.8337692728
NP1_reverse_num2,7950.0,50755.04480000002,563884.8337692728
PUNP7_reverse_num2,7950.0,50755.04480000002,563884.8337692728
DPR_reverse_num2,16.84285714285714,33572.01240000003,1806.0962504078443
DURIPP_reverse_num2,7950.0,50755.04480000002,563884.8337692728
LGTHL_reverse_num2,144.98947368421054,14433.139499999981,36164.141922355746
LGTHL_reverse_num3,144.98947368421054,14355.717499999986,36359.17920947932
LGTHL_reverse_num4,144.98947368421054,15741.734799999987,33157.85152619636
LGTHL_reverse_num5,144.98947368421054,15135.108999999986,34486.841506272496
LGTHL_reverse_num6,144.98947368421054,14437.466099999985,36153.30430200342
ABUTD_reverse_num2,1.374,50678.113300000005,97.60426499539791
ABUTD_reverse_num3,1.374,49570.7384000001,99.78467458132498
ABUTD_reverse_num4,1.374,52820.45330000008,93.64554241718317
ABUTD_reverse_num5,1.374,53881.68430000004,91.80113918599231
PUNP2_reverse_num2,7950.0,50755.04480000002,563884.8337692728
SDPDS_reverse_num2,175.03814666666668,45238.76360000008,13929.14566745584
SDPDS_reverse_num3,175.03814666666668,41551.71460000006,15165.134196411696
PUNP6_reverse_num2,7950.0,50755.04480000002,563884.8337692728
ECOAH1_reverse_num2,1111.9,29410.428500000027,136102.74328373
ECOAH1_reverse_num3,1111.9,27609.850300000002,144978.69262261086
ECOAH1_reverse_num4,1111.9,27895.820300000018,143492.46435316326
R03050_reverse_num2,121.0,62003.093700000136,7025.455892695223
UPP3S_1_reverse_num2,38.0,53868.290100000115,2539.5274241310976
UPP3S_1_reverse_num3,38.0,29836.1682,4585.039174031738
UPP3MT_reverse_num2,4.6,28515.431200000035,580.7381934312106
TMPPP_reverse_num2,999.0,45856.465199999984,78427.32718962387
TMPPP_reverse_num3,999.0,65930.96650000026,54547.96419524634
ACACT4r_reverse_num2,80.0,38398.33310000002,7500.325580539325
ACACT4r_reverse_num3,80.0,41178.813200000004,6993.887818019971
ACACT6p_reverse_num2,80.0,38398.33310000002,7500.325580539325
ACACT6p_reverse_num3,80.0,41178.813200000004,6993.887818019971
ACACT7p_reverse_num2,80.0,38398.33310000002,7500.325580539325
ACACT7p_reverse_num3,80.0,41178.813200000004,6993.887818019971
IMACTD_reverse_num2,1.374,50678.113300000005,97.60426499539791
IMACTD_reverse_num3,1.374,49570.7384000001,99.78467458132498
IMACTD_reverse_num4,1.374,52820.45330000008,93.64554241718317
IMACTD_reverse_num5,1.374,53881.68430000004,91.80113918599231
AMAA_reverse_num2,172.56720333333334,27571.086600000017,22532.370269367606
AMAA_reverse_num3,172.56720333333334,33862.94170000001,18345.77567134399
AMAA_reverse_num4,172.56720333333334,31912.341300000007,19467.137373590318
AMAA_reverse_num5,172.56720333333334,27146.063400000003,22885.157337398687
AMAA_reverse_num6,172.56720333333334,29957.153399999996,20737.682372718366
AMAA_reverse_num7,172.56720333333334,16462.539599999993,37736.70084292464
AMAA_reverse_num8,172.56720333333334,23478.455800000007,26460.084823806847
AMAA_reverse_num9,172.56720333333334,34001.1272,18271.215784869626
AMAA_reverse_num10,172.56720333333334,39628.326700000034,15676.713697830684
AMAA_reverse_num11,172.56720333333334,55500.34440000011,11193.478864250052
AMAA_reverse_num12,172.56720333333334,52625.20350000006,11805.026692200807
AMAA_reverse_num13,172.56720333333334,22209.159299999985,27972.32995667695
AMAA_reverse_num14,172.56720333333334,31900.860200000017,19474.143584378948
ECOAH5_1_reverse_num2,1111.9,29410.428500000027,136102.74328373
ECOAH5_1_reverse_num3,1111.9,27609.850300000002,144978.69262261086
ECOAH5_1_reverse_num4,1111.9,27895.820300000018,143492.46435316326
ECOAH9m_reverse_num2,1111.9,29410.428500000027,136102.74328373
ECOAH9m_reverse_num3,1111.9,27609.850300000002,144978.69262261086
ECOAH12m_reverse_num2,1111.9,29410.428500000027,136102.74328373
ECOAH12m_reverse_num3,1111.9,27609.850300000002,144978.69262261086
ECOAH12m_reverse_num4,1111.9,27895.820300000018,143492.46435316326
PHCDm_reverse_num2,5.998181818181818,56423.227700000105,382.7050565108757
3OAR40_1_reverse_num2,117.26209523809524,25540.798499999997,16528.204584408075
3OAR40_1_reverse_num3,117.26209523809524,27973.8008,15090.675231273644
3OAR100_1_reverse_num2,117.26209523809524,25540.798499999997,16528.204584408075
3OAR100_1_reverse_num3,117.26209523809524,27973.8008,15090.675231273644
3OAR80_reverse_num2,117.26209523809524,25540.798499999997,16528.204584408075
3OAR80_reverse_num3,117.26209523809524,27973.8008,15090.675231273644
3OAR160_reverse_num2,117.26209523809524,25540.798499999997,16528.204584408075
3OAR160_reverse_num3,117.26209523809524,27973.8008,15090.675231273644
3OAR140_reverse_num2,117.26209523809524,25540.798499999997,16528.204584408075
3OAR140_reverse_num3,117.26209523809524,27973.8008,15090.675231273644
ECOAH7p_reverse_num2,1111.9,29410.428500000027,136102.74328373
ECOAH7p_reverse_num3,1111.9,27609.850300000002,144978.69262261086
ECOAH7p_reverse_num4,1111.9,27895.820300000018,143492.46435316326
ECOAH6_reverse_num2,1111.9,29410.428500000027,136102.74328373
ECOAH6_reverse_num3,1111.9,27609.850300000002,144978.69262261086
ECOAH6_reverse_num4,1111.9,27895.820300000018,143492.46435316326
ACACT5r_1_reverse_num2,80.0,38398.33310000002,7500.325580539325
ACACT5r_1_reverse_num3,80.0,41178.813200000004,6993.887818019971
ECOAH4_reverse_num2,1111.9,29410.428500000027,136102.74328373
ECOAH4_reverse_num3,1111.9,27609.850300000002,144978.69262261086
ECOAH4_reverse_num4,1111.9,27895.820300000018,143492.46435316326
ECOAH3_1_reverse_num2,1111.9,29410.428500000027,136102.74328373
ECOAH3_1_reverse_num3,1111.9,27609.850300000002,144978.69262261086
ECOAH3_1_reverse_num4,1111.9,27895.820300000018,143492.46435316326
ACACT3r_reverse_num2,80.0,38398.33310000002,7500.325580539325
ACACT3r_reverse_num3,80.0,41178.813200000004,6993.887818019971
ECOAH2_reverse_num2,1111.9,29410.428500000027,136102.74328373
ECOAH2_reverse_num3,1111.9,27609.850300000002,144978.69262261086
ECOAH2_reverse_num4,1111.9,27895.820300000018,143492.46435316326
CYSS_trdrd_reverse_num2,129.7057142857143,33065.496400000025,14121.686418370877
3OAR60_1_reverse_num2,117.26209523809524,25540.798499999997,16528.204584408075
3OAR60_1_reverse_num3,117.26209523809524,27973.8008,15090.675231273644
3OAR120_reverse_num2,117.26209523809524,25540.798499999997,16528.204584408075
3OAR120_reverse_num3,117.26209523809524,27973.8008,15090.675231273644
4HGLSD_reverse_num2,5.998181818181818,56423.227700000105,382.7050565108757
R05052_reverse_num2,23.25,86174.97420000014,971.2796641603156
CPPPGO2_reverse_num2,225.02,57525.9272,14081.859075189317
PUNP8_reverse_num2,7950.0,87378.8481,327539.2228476859
r0390_reverse_num2,25106.7,66080.53150000017,1367787.4246516882
URAt2_reverse_num2,5551.5697663673345,53981.78070000005,370229.56448938313
URAt2_reverse_num3,5551.5697663673345,46190.81560000007,432675.8663885202
URAt2_reverse_num4,5551.5697663673345,45419.375900000094,440024.7859619393
CYTDt2_reverse_num2,5551.5697663673345,43718.81880000005,457140.693813127
CYTDt2_reverse_num3,5551.5697663673345,42495.13000000005,470304.50686754886
URIt2_reverse_num2,5551.5697663673345,43718.81880000005,457140.693813127
URIt2_reverse_num3,5551.5697663673345,42495.13000000005,470304.50686754886
THMDt2_reverse_num2,5551.5697663673345,43718.81880000005,457140.693813127
THMDt2_reverse_num3,5551.5697663673345,42495.13000000005,470304.50686754886
GUAt2r_reverse_num2,5551.5697663673345,53981.78070000005,370229.56448938313
GSNt2_reverse_num2,5551.5697663673345,53981.78070000005,370229.56448938313
DCYTt2_reverse_num2,5551.5697663673345,43718.81880000005,457140.693813127
DCYTt2_reverse_num3,5551.5697663673345,42283.66090000001,472656.59438022785
Ktex_reverse_num2,5551.5697663673345,32205.86300000004,620559.404320958
LEUt2r_reverse_num2,5551.5697663673345,46608.28649999997,428800.38421756646
ILEt2r_reverse_num2,5551.5697663673345,46608.28649999997,428800.38421756646
GLUt2r_reverse_num2,5551.5697663673345,44614.36240000009,447964.5137531398
INSt2_reverse_num2,5551.5697663673345,53981.78070000005,370229.56448938313
DADNt2_reverse_num2,5551.5697663673345,53981.78070000005,370229.56448938313
ADNt2_reverse_num2,5551.5697663673345,53981.78070000005,370229.56448938313
rxn05360_reverse_num2,117.26209523809524,25540.798499999997,16528.204584408075
rxn05360_reverse_num3,117.26209523809524,27973.8008,15090.675231273644
rxn05364_reverse_num2,117.26209523809524,25540.798499999997,16528.204584408075
rxn05364_reverse_num3,117.26209523809524,27973.8008,15090.675231273644
